update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
297,608256,2216.097917703455,265,0.01215277798473835,0.047067506745047755,0.0,0.1944444477558136,125.25,103.79276227174995,1.0,324.0,1.9403472989797592,0.018099067732691765,0.003446516551775858,0.00021082348575873766,0.004902496445114221,0.01215277798473835,0.047067506745047755,0.0,0.1944444477558136
298,610304,2157.040957221208,266,0.0,0.0,0.0,0.0,203.25,111.85733100695725,13.0,324.0,1.9426938146352768,0.014374761143699288,0.004351868410594761,3.018890788553108e-05,0.002735354595335656,0.0,0.0,0.0,0.0
299,612352,2010.0584634284744,267,0.0,0.0,0.0,0.0,165.4375,90.98898885991645,20.0,324.0,1.942480131983757,0.012155424221418798,0.0034465334319975227,2.012705954257399e-05,0.0016714387228241485,0.0,0.0,0.0,0.0
300,614400,1948.5441138775052,268,0.0,0.0,0.0,0.0,183.1875,116.59128330947387,10.0,324.0,1.9427619725465775,0.010633202269673347,0.002797994064167142,9.83862264547497e-06,0.0013160040103621725,0.0,0.0,0.0,0.0
301,616448,2083.166911200151,269,0.0,0.0,0.0,0.0,146.0,109.40806643022259,15.0,324.0,1.94356107711792,0.008469518856145442,0.0021326339920051396,4.514766999363928e-06,0.0007675586375582424,0.0,0.0,0.0,0.0
302,618496,1945.710986555465,270,0.08229166641831398,0.21843975899502377,0.0,0.7083333134651184,155.25,126.63406927047713,1.0,324.0,1.9393413662910461,0.014726777095347643,-0.008291775593534112,0.0018815160146914423,0.010068006632246685,0.08229166641831398,0.21843975899502377,0.0,0.7083333134651184
303,620544,2067.261995806242,271,0.07864583283662796,0.2099513967142792,0.0,0.7083333134651184,160.25,120.11582951468137,1.0,324.0,1.941969782114029,0.014232697780244052,-0.0018645294767338783,0.001135089092713315,0.004646082199272216,0.07864583283662796,0.2099513967142792,0.0,0.7083333134651184
304,622592,1988.2492399344405,272,0.0,0.0,0.0,0.0,161.1875,128.97442515378776,2.0,324.0,1.9422483295202255,0.012198155978694558,0.004021139437099919,2.234831458736153e-05,0.0019850218468828408,0.0,0.0,0.0,0.0
305,624640,2124.3421270390995,273,0.0,0.0,0.0,0.0,178.375,132.45748138553745,3.0,324.0,1.9439729303121567,0.009859112557023764,0.0024319731164723635,6.256360393308569e-06,0.0010533615239666692,0.0,0.0,0.0,0.0
306,626688,2031.980299812815,274,0.0,0.0,0.0,0.0,156.0,108.72327257767768,3.0,324.0,1.9438558518886566,0.008068947528954595,0.00226270969142206,2.3705315641109337e-05,0.0015209892582865587,0.0,0.0,0.0,0.0
307,628736,1910.782588656316,275,0.0,0.0,0.0,0.0,108.4375,98.65341399946583,3.0,324.0,1.9441253542900085,0.006732349575031549,0.001799434336135164,3.568117693930617e-05,0.0009934716890513408,0.0,0.0,0.0,0.0
308,630784,2056.0338331440444,276,0.043954249690560734,0.17581699876224294,0.0,0.7472222447395325,177.94117647058823,117.09145273886678,10.0,324.0,1.940290555357933,0.013952730223536491,-0.003645346310804598,0.0017620674989302643,0.008477380652786328,0.043954249690560734,0.17581699876224294,0.0,0.7472222447395325
